parent,leaked,model,state
air_226,no,Qwen-2.5-72B,fragile
dn_6.31,no,Qwen-2.5-72B,neither
dn_8.4,no,Qwen-2.5-72B,both
jacobson_2.1,no,Qwen-2.5-72B,neither
jacobson_2.13,no,Qwen-2.5-72B,neither
jacobson_2.6,no,Qwen-2.5-72B,both
jacobson_3.5,no,Qwen-2.5-72B,gained
jacobson_4.1,no,Qwen-2.5-72B,gained
jacobson_4.5,no,Qwen-2.5-72B,both
jacobson_3.6(a),no,Qwen-2.5-72B,neither
jacobson_2.16,no,Qwen-2.5-72B,neither
jacobson_2.7,no,Qwen-2.5-72B,neither
jacobson_3.6(c),no,Qwen-2.5-72B,gained
jacobson_2.17,no,Qwen-2.5-72B,both
jacobson_4.8,no,Qwen-2.5-72B,both
jacobson_2.5,no,Qwen-2.5-72B,gained
jacobson_18.6,no,Qwen-2.5-72B,fragile
jacobson_13.2,no,Qwen-2.5-72B,neither
jacobson_38,no,Qwen-2.5-72B,neither
jacobson_18.1,no,Qwen-2.5-72B,neither
jacobson_18.8(a),no,Qwen-2.5-72B,neither
jacobson_2.19,no,Qwen-2.5-72B,neither
air_102,no,Qwen-2.5-72B,both
air_107,no,Qwen-2.5-72B,both
air_0,no,Qwen-2.5-72B,neither
1.2,no,Qwen-2.5-72B,neither
air_110,no,Qwen-2.5-72B,both
air_111,no,Qwen-2.5-72B,both
air_120,no,Qwen-2.5-72B,both
1.1,no,Qwen-2.5-72B,neither
air_125,no,Qwen-2.5-72B,neither
air_132,no,Qwen-2.5-72B,both
10.3,no,Qwen-2.5-72B,neither
air_133,no,Qwen-2.5-72B,both
air_147,no,Qwen-2.5-72B,fragile
air_170,no,Qwen-2.5-72B,both
air_177,no,Qwen-2.5-72B,both
air_183,no,Qwen-2.5-72B,both
air_187,no,Qwen-2.5-72B,both
air_197,no,Qwen-2.5-72B,both
air_215,no,Qwen-2.5-72B,both
air_224,no,Qwen-2.5-72B,fragile
air_227,no,Qwen-2.5-72B,neither
air_259,no,Qwen-2.5-72B,both
air_255,no,Qwen-2.5-72B,both
air_220,no,Qwen-2.5-72B,neither
air_261,no,Qwen-2.5-72B,neither
air_290,no,Qwen-2.5-72B,gained
air_299,yes,Qwen-2.5-72B,both
air_263,no,Qwen-2.5-72B,neither
air_3,no,Qwen-2.5-72B,both
air_308,no,Qwen-2.5-72B,neither
air_310,no,Qwen-2.5-72B,fragile
air_264,no,Qwen-2.5-72B,both
air_304,yes,Qwen-2.5-72B,both
air_330,no,Qwen-2.5-72B,both
air_339,no,Qwen-2.5-72B,both
air_338,no,Qwen-2.5-72B,both
air_347,no,Qwen-2.5-72B,neither
air_349,no,Qwen-2.5-72B,gained
air_345,no,Qwen-2.5-72B,both
air_362,no,Qwen-2.5-72B,both
air_379,no,Qwen-2.5-72B,gained
air_380,yes,Qwen-2.5-72B,neither
air_385,yes,Qwen-2.5-72B,both
air_395,no,Qwen-2.5-72B,neither
air_59,no,Qwen-2.5-72B,neither
air_360,no,Qwen-2.5-72B,neither
air_64,no,Qwen-2.5-72B,neither
air_68,no,Qwen-2.5-72B,both
air_99,no,Qwen-2.5-72B,neither
dn_10.28,no,Qwen-2.5-72B,both
air_90,no,Qwen-2.5-72B,neither
holton_40,no,Qwen-2.5-72B,both
air_392,no,Qwen-2.5-72B,fragile
holton_36,no,Qwen-2.5-72B,neither
holton_76,no,Qwen-2.5-72B,neither
holton_7,no,Qwen-2.5-72B,neither
jacob_13.2,no,Qwen-2.5-72B,gained
holton_56,no,Qwen-2.5-72B,neither
p_101,yes,Qwen-2.5-72B,neither
ca_10.7,no,Qwen-2.5-72B,both
p_103,no,Qwen-2.5-72B,neither
p_106,no,Qwen-2.5-72B,gained
p_113,no,Qwen-2.5-72B,neither
p_110,no,Qwen-2.5-72B,neither
p_114,no,Qwen-2.5-72B,gained
p_115,no,Qwen-2.5-72B,neither
p_22,no,Qwen-2.5-72B,both
p_12,no,Qwen-2.5-72B,neither
p_20,no,Qwen-2.5-72B,both
p_25,no,Qwen-2.5-72B,neither
p_26,no,Qwen-2.5-72B,neither
p_3,no,Qwen-2.5-72B,both
p_21,no,Qwen-2.5-72B,neither
p_41,no,Qwen-2.5-72B,both
p_37,no,Qwen-2.5-72B,gained
jacob_4.7,no,Qwen-2.5-72B,gained
p_4,no,Qwen-2.5-72B,neither
p_57,no,Qwen-2.5-72B,both
p_55,no,Qwen-2.5-72B,both
p_5,no,Qwen-2.5-72B,neither
p_56,no,Qwen-2.5-72B,fragile
p_7,no,Qwen-2.5-72B,both
p_96,no,Qwen-2.5-72B,both
p_70,no,Qwen-2.5-72B,both
p_6,no,Qwen-2.5-72B,neither
turner_1,no,Qwen-2.5-72B,neither
snp_9,no,Qwen-2.5-72B,neither
turner_2,no,Qwen-2.5-72B,neither
p_73,no,Qwen-2.5-72B,neither
p_102,no,Qwen-2.5-72B,neither
air_89,yes,Qwen-2.5-72B,neither
2.14,no,Qwen-2.5-72B,neither
holton_2,no,Qwen-2.5-72B,both
holton_53,no,Qwen-2.5-72B,neither
air_148,no,Qwen-2.5-72B,neither
air_137,no,Qwen-2.5-72B,fragile
air_143,no,Qwen-2.5-72B,both
air_165,no,Qwen-2.5-72B,both
air_229,no,Qwen-2.5-72B,neither
air_206,no,Qwen-2.5-72B,both
air_231,yes,Qwen-2.5-72B,both
air_306,no,Qwen-2.5-72B,both
air_105,no,Qwen-2.5-72B,neither
air_322,no,Qwen-2.5-72B,both
air_351,no,Qwen-2.5-72B,both
air_334,no,Qwen-2.5-72B,neither
air_342,no,Qwen-2.5-72B,both
air_408,no,Qwen-2.5-72B,both
dn_13.4,no,Qwen-2.5-72B,fragile
dn_15.18,no,Qwen-2.5-72B,neither
air_361,no,Qwen-2.5-72B,gained
air_269,no,Qwen-2.5-72B,fragile
fp_11.2,no,Qwen-2.5-72B,neither
holton_10,no,Qwen-2.5-72B,neither
holton_13,no,Qwen-2.5-72B,neither
jacob_4.8,yes,Qwen-2.5-72B,neither
jacobson_2.14,no,Qwen-2.5-72B,both
p_124,no,Qwen-2.5-72B,both
p_93,no,Qwen-2.5-72B,neither
jacobson_4.6,no,Qwen-2.5-72B,neither
jacobson_5.2,no,Qwen-2.5-72B,neither
air_108,no,Qwen-2.5-72B,both
air_126,no,Qwen-2.5-72B,both
air_238,no,Qwen-2.5-72B,both
snp_64,no,Qwen-2.5-72B,fragile
dn_14.10,no,Qwen-2.5-72B,neither
jacobson_14.1,no,Qwen-2.5-72B,neither
11.1,no,Qwen-3.5-397B (reasoning),both
4.3,no,Qwen-3.5-397B (reasoning),both
6.1.4,no,Qwen-3.5-397B (reasoning),both
7.4,no,Qwen-3.5-397B (reasoning),both
air_63,no,Qwen-3.5-397B (reasoning),both
air_71,no,Qwen-3.5-397B (reasoning),both
air_72,no,Qwen-3.5-397B (reasoning),both
air_88,no,Qwen-3.5-397B (reasoning),both
air_91,no,Qwen-3.5-397B (reasoning),both
air_92,no,Qwen-3.5-397B (reasoning),both
air_98,no,Qwen-3.5-397B (reasoning),both
air_103,no,Qwen-3.5-397B (reasoning),both
air_106,no,Qwen-3.5-397B (reasoning),both
air_104,no,Qwen-3.5-397B (reasoning),both
air_123,no,Qwen-3.5-397B (reasoning),both
air_119,no,Qwen-3.5-397B (reasoning),both
air_122,no,Qwen-3.5-397B (reasoning),both
air_124,no,Qwen-3.5-397B (reasoning),both
air_130,no,Qwen-3.5-397B (reasoning),both
air_138,no,Qwen-3.5-397B (reasoning),both
air_139,no,Qwen-3.5-397B (reasoning),both
air_145,no,Qwen-3.5-397B (reasoning),both
air_146,no,Qwen-3.5-397B (reasoning),both
air_149,no,Qwen-3.5-397B (reasoning),fragile
air_154,no,Qwen-3.5-397B (reasoning),both
air_159,no,Qwen-3.5-397B (reasoning),both
air_167,no,Qwen-3.5-397B (reasoning),fragile
air_168,no,Qwen-3.5-397B (reasoning),both
air_172,no,Qwen-3.5-397B (reasoning),both
air_173,no,Qwen-3.5-397B (reasoning),both
air_178,no,Qwen-3.5-397B (reasoning),both
air_182,no,Qwen-3.5-397B (reasoning),both
air_198,no,Qwen-3.5-397B (reasoning),both
air_201,no,Qwen-3.5-397B (reasoning),both
air_203,no,Qwen-3.5-397B (reasoning),both
air_205,no,Qwen-3.5-397B (reasoning),both
air_212,no,Qwen-3.5-397B (reasoning),both
air_213,no,Qwen-3.5-397B (reasoning),both
air_214,no,Qwen-3.5-397B (reasoning),both
air_228,no,Qwen-3.5-397B (reasoning),both
air_235,no,Qwen-3.5-397B (reasoning),both
air_236,no,Qwen-3.5-397B (reasoning),both
air_239,no,Qwen-3.5-397B (reasoning),both
air_246,no,Qwen-3.5-397B (reasoning),both
air_248,no,Qwen-3.5-397B (reasoning),neither
air_243,no,Qwen-3.5-397B (reasoning),both
air_251,no,Qwen-3.5-397B (reasoning),both
air_250,no,Qwen-3.5-397B (reasoning),both
air_252,no,Qwen-3.5-397B (reasoning),both
air_256,no,Qwen-3.5-397B (reasoning),both
air_273,no,Qwen-3.5-397B (reasoning),both
air_282,no,Qwen-3.5-397B (reasoning),both
air_284,no,Qwen-3.5-397B (reasoning),both
air_285,no,Qwen-3.5-397B (reasoning),both
air_289,no,Qwen-3.5-397B (reasoning),both
air_292,no,Qwen-3.5-397B (reasoning),both
air_296,no,Qwen-3.5-397B (reasoning),both
air_300,no,Qwen-3.5-397B (reasoning),both
air_301,no,Qwen-3.5-397B (reasoning),both
air_305,no,Qwen-3.5-397B (reasoning),both
air_315,no,Qwen-3.5-397B (reasoning),both
air_314,no,Qwen-3.5-397B (reasoning),both
air_318,no,Qwen-3.5-397B (reasoning),both
air_320,no,Qwen-3.5-397B (reasoning),both
air_321,no,Qwen-3.5-397B (reasoning),both
air_323,no,Qwen-3.5-397B (reasoning),both
air_326,no,Qwen-3.5-397B (reasoning),both
air_328,no,Qwen-3.5-397B (reasoning),both
air_335,no,Qwen-3.5-397B (reasoning),both
air_346,no,Qwen-3.5-397B (reasoning),neither
air_355,no,Qwen-3.5-397B (reasoning),both
air_368,no,Qwen-3.5-397B (reasoning),both
air_371,no,Qwen-3.5-397B (reasoning),both
air_363,no,Qwen-3.5-397B (reasoning),both
air_369,no,Qwen-3.5-397B (reasoning),fragile
air_382,no,Qwen-3.5-397B (reasoning),both
air_405,no,Qwen-3.5-397B (reasoning),both
p_0,no,Qwen-3.5-397B (reasoning),both
p_10,no,Qwen-3.5-397B (reasoning),both
p_11,no,Qwen-3.5-397B (reasoning),both
2.4,no,Qwen-3.5-397B (reasoning),both
2.3,no,Qwen-3.5-397B (reasoning),both
2.7,no,Qwen-3.5-397B (reasoning),both
2.13,no,Qwen-3.5-397B (reasoning),both
2.15,no,Qwen-3.5-397B (reasoning),both
5.2,no,Qwen-3.5-397B (reasoning),both
5.7,no,Qwen-3.5-397B (reasoning),both
6.1,no,Qwen-3.5-397B (reasoning),both
6.2,no,Qwen-3.5-397B (reasoning),both
p_2,no,Qwen-3.5-397B (reasoning),both
7.1,no,Qwen-3.5-397B (reasoning),both
5.10,no,Qwen-3.5-397B (reasoning),both
p_16,no,Qwen-3.5-397B (reasoning),both
p_23,no,Qwen-3.5-397B (reasoning),both
p_35,no,Qwen-3.5-397B (reasoning),both
p_38,no,Qwen-3.5-397B (reasoning),both
p_40,no,Qwen-3.5-397B (reasoning),both
p_51,no,Qwen-3.5-397B (reasoning),both
p_52,no,Qwen-3.5-397B (reasoning),both
p_54,no,Qwen-3.5-397B (reasoning),both
p_61,no,Qwen-3.5-397B (reasoning),both
p_63,no,Qwen-3.5-397B (reasoning),both
p_71,no,Qwen-3.5-397B (reasoning),both
p_72,no,Qwen-3.5-397B (reasoning),both
p_83,no,Qwen-3.5-397B (reasoning),both
p_84,no,Qwen-3.5-397B (reasoning),both
p_85,no,Qwen-3.5-397B (reasoning),both
p_95,no,Qwen-3.5-397B (reasoning),both
p_99,no,Qwen-3.5-397B (reasoning),both
p_104,no,Qwen-3.5-397B (reasoning),both
p_107,no,Qwen-3.5-397B (reasoning),both
p_109,no,Qwen-3.5-397B (reasoning),both
p_108,no,Qwen-3.5-397B (reasoning),both
p_111,no,Qwen-3.5-397B (reasoning),both
p_112,no,Qwen-3.5-397B (reasoning),both
p_123,no,Qwen-3.5-397B (reasoning),both
p_127,no,Qwen-3.5-397B (reasoning),both
3.2,no,Qwen-3.5-397B (reasoning),both
6.9,yes,Qwen-3.5-397B (reasoning),fragile
air_174,no,Qwen-3.5-397B (reasoning),both
turner_3,no,Qwen-3.5-397B (reasoning),both
turner_23,no,Qwen-3.5-397B (reasoning),both
snp_6,no,Qwen-3.5-397B (reasoning),fragile
holton_44,no,Qwen-3.5-397B (reasoning),both
snp_37,no,Qwen-3.5-397B (reasoning),both
snp_12,no,Qwen-3.5-397B (reasoning),both
holton_22,no,Qwen-3.5-397B (reasoning),fragile
holton_52,no,Qwen-3.5-397B (reasoning),both
holton_8,no,Qwen-3.5-397B (reasoning),both
holton_28,no,Qwen-3.5-397B (reasoning),both
holton_50,no,Qwen-3.5-397B (reasoning),both
snp_45,yes,Qwen-3.5-397B (reasoning),both
snp_19,no,Qwen-3.5-397B (reasoning),both
holton_58,no,Qwen-3.5-397B (reasoning),both
snp_50,yes,Qwen-3.5-397B (reasoning),both
holton_34,no,Qwen-3.5-397B (reasoning),both
snp_7,no,Qwen-3.5-397B (reasoning),both
holton_5,no,Qwen-3.5-397B (reasoning),both
snp_67,no,Qwen-3.5-397B (reasoning),both
snp_4,no,Qwen-3.5-397B (reasoning),both
jacob_2.1,no,Qwen-3.5-397B (reasoning),both
holton_38,no,Qwen-3.5-397B (reasoning),both
snp_15,no,Qwen-3.5-397B (reasoning),both
holton_27,no,Qwen-3.5-397B (reasoning),both
holton_60,no,Qwen-3.5-397B (reasoning),both
holton_62,no,Qwen-3.5-397B (reasoning),neither
holton_16,no,Qwen-3.5-397B (reasoning),both
snp_72,no,Qwen-3.5-397B (reasoning),both
snp_56,no,Qwen-3.5-397B (reasoning),both
holton_30,no,Qwen-3.5-397B (reasoning),both
snp_5,no,Qwen-3.5-397B (reasoning),both
snp_99,no,Qwen-3.5-397B (reasoning),both
snp_85,no,Qwen-3.5-397B (reasoning),both
snp_43,no,Qwen-3.5-397B (reasoning),both
snp_68,no,Qwen-3.5-397B (reasoning),both
holton_1,no,Qwen-3.5-397B (reasoning),both
snp_49,no,Qwen-3.5-397B (reasoning),neither
snp_8,no,Qwen-3.5-397B (reasoning),both
holton_11,no,Qwen-3.5-397B (reasoning),both
holton_19,no,Qwen-3.5-397B (reasoning),both
holton_33,yes,Qwen-3.5-397B (reasoning),both
holton_51,no,Qwen-3.5-397B (reasoning),both
jacob_13.4,no,Qwen-3.5-397B (reasoning),both
snp_22,no,Qwen-3.5-397B (reasoning),both
4.4,no,Qwen-3.5-397B (reasoning),both
2.2,no,Qwen-3.5-397B (reasoning),both
4.8,no,Qwen-3.5-397B (reasoning),both
3.11,no,Qwen-3.5-397B (reasoning),both
5.11,no,Qwen-3.5-397B (reasoning),both
4.9,no,Qwen-3.5-397B (reasoning),both
8.7,no,Qwen-3.5-397B (reasoning),both
3.8,no,Qwen-3.5-397B (reasoning),both
5.9,no,Qwen-3.5-397B (reasoning),both
air_116,no,Qwen-3.5-397B (reasoning),both
air_234,no,Qwen-3.5-397B (reasoning),both
jacob_12.1,no,Qwen-3.5-397B (reasoning),both
snp_94,no,Qwen-3.5-397B (reasoning),both
snp_30,no,Qwen-3.5-397B (reasoning),both
ry_1.3,no,Qwen-3.5-397B (reasoning),both
ry_1.6,no,Qwen-3.5-397B (reasoning),both
ry_3.5,no,Qwen-3.5-397B (reasoning),both
ry_12.5,no,Qwen-3.5-397B (reasoning),both
ry_13.7,no,Qwen-3.5-397B (reasoning),both
dn_12.1,no,Qwen-3.5-397B (reasoning),both
dn_6.27,no,Qwen-3.5-397B (reasoning),both
dn_9.27,no,Qwen-3.5-397B (reasoning),both
dn_4.15,no,Qwen-3.5-397B (reasoning),both
dn_10.44,no,Qwen-3.5-397B (reasoning),both
fp_2.4,no,Qwen-3.5-397B (reasoning),both
fp_2.1,no,Qwen-3.5-397B (reasoning),both
fp_12.2,no,Qwen-3.5-397B (reasoning),both
fp_12.1,no,Qwen-3.5-397B (reasoning),both
fp_2.5,no,Qwen-3.5-397B (reasoning),both
ca_3.9,no,Qwen-3.5-397B (reasoning),gained
ca_10.5,no,Qwen-3.5-397B (reasoning),both
ca_15.7,no,Qwen-3.5-397B (reasoning),both
air_121,no,Qwen-3.5-397B (reasoning),both
air_226,no,Qwen-3.5-397B (reasoning),both
dn_6.31,no,Qwen-3.5-397B (reasoning),fragile
dn_8.4,no,Qwen-3.5-397B (reasoning),both
jacobson_2.1,no,Qwen-3.5-397B (reasoning),both
jacobson_2.13,no,Qwen-3.5-397B (reasoning),both
jacobson_2.6,no,Qwen-3.5-397B (reasoning),both
jacobson_3.5,no,Qwen-3.5-397B (reasoning),both
jacobson_4.1,no,Qwen-3.5-397B (reasoning),both
jacobson_4.5,no,Qwen-3.5-397B (reasoning),both
jacobson_3.6(a),no,Qwen-3.5-397B (reasoning),both
jacobson_2.16,no,Qwen-3.5-397B (reasoning),neither
jacobson_2.7,no,Qwen-3.5-397B (reasoning),both
jacobson_3.6(c),no,Qwen-3.5-397B (reasoning),both
jacobson_2.17,no,Qwen-3.5-397B (reasoning),both
jacobson_4.8,no,Qwen-3.5-397B (reasoning),both
jacobson_2.5,no,Qwen-3.5-397B (reasoning),both
jacobson_18.6,no,Qwen-3.5-397B (reasoning),both
jacobson_13.2,no,Qwen-3.5-397B (reasoning),both
jacobson_38,no,Qwen-3.5-397B (reasoning),fragile
jacobson_18.1,no,Qwen-3.5-397B (reasoning),both
jacobson_18.8(a),no,Qwen-3.5-397B (reasoning),both
jacobson_2.19,no,Qwen-3.5-397B (reasoning),both
air_102,no,Qwen-3.5-397B (reasoning),both
air_107,no,Qwen-3.5-397B (reasoning),both
air_0,no,Qwen-3.5-397B (reasoning),both
1.2,no,Qwen-3.5-397B (reasoning),both
air_110,no,Qwen-3.5-397B (reasoning),both
air_111,no,Qwen-3.5-397B (reasoning),both
air_120,no,Qwen-3.5-397B (reasoning),both
1.1,no,Qwen-3.5-397B (reasoning),both
air_125,no,Qwen-3.5-397B (reasoning),both
air_132,no,Qwen-3.5-397B (reasoning),both
10.3,no,Qwen-3.5-397B (reasoning),both
air_133,no,Qwen-3.5-397B (reasoning),both
air_147,no,Qwen-3.5-397B (reasoning),both
air_170,no,Qwen-3.5-397B (reasoning),both
air_177,no,Qwen-3.5-397B (reasoning),both
air_183,no,Qwen-3.5-397B (reasoning),both
air_187,no,Qwen-3.5-397B (reasoning),both
air_197,no,Qwen-3.5-397B (reasoning),both
air_215,no,Qwen-3.5-397B (reasoning),both
air_224,no,Qwen-3.5-397B (reasoning),both
air_227,no,Qwen-3.5-397B (reasoning),both
air_259,no,Qwen-3.5-397B (reasoning),both
air_255,no,Qwen-3.5-397B (reasoning),both
air_220,no,Qwen-3.5-397B (reasoning),both
air_261,no,Qwen-3.5-397B (reasoning),both
air_290,no,Qwen-3.5-397B (reasoning),both
air_299,yes,Qwen-3.5-397B (reasoning),both
air_263,no,Qwen-3.5-397B (reasoning),both
air_3,no,Qwen-3.5-397B (reasoning),both
air_308,no,Qwen-3.5-397B (reasoning),both
air_310,no,Qwen-3.5-397B (reasoning),both
air_264,no,Qwen-3.5-397B (reasoning),both
air_304,yes,Qwen-3.5-397B (reasoning),both
air_330,no,Qwen-3.5-397B (reasoning),both
air_339,no,Qwen-3.5-397B (reasoning),both
air_338,no,Qwen-3.5-397B (reasoning),both
air_347,no,Qwen-3.5-397B (reasoning),both
air_349,no,Qwen-3.5-397B (reasoning),both
air_345,no,Qwen-3.5-397B (reasoning),both
air_362,no,Qwen-3.5-397B (reasoning),both
air_379,no,Qwen-3.5-397B (reasoning),both
air_380,yes,Qwen-3.5-397B (reasoning),both
air_385,yes,Qwen-3.5-397B (reasoning),both
air_395,no,Qwen-3.5-397B (reasoning),both
air_59,no,Qwen-3.5-397B (reasoning),both
air_360,no,Qwen-3.5-397B (reasoning),gained
air_64,no,Qwen-3.5-397B (reasoning),both
air_68,no,Qwen-3.5-397B (reasoning),both
air_99,no,Qwen-3.5-397B (reasoning),both
dn_10.28,no,Qwen-3.5-397B (reasoning),both
air_90,no,Qwen-3.5-397B (reasoning),both
holton_40,no,Qwen-3.5-397B (reasoning),both
air_392,no,Qwen-3.5-397B (reasoning),both
holton_36,no,Qwen-3.5-397B (reasoning),both
holton_76,no,Qwen-3.5-397B (reasoning),both
holton_7,no,Qwen-3.5-397B (reasoning),both
jacob_13.2,no,Qwen-3.5-397B (reasoning),both
holton_56,no,Qwen-3.5-397B (reasoning),both
p_101,yes,Qwen-3.5-397B (reasoning),both
ca_10.7,no,Qwen-3.5-397B (reasoning),both
p_103,no,Qwen-3.5-397B (reasoning),both
p_106,no,Qwen-3.5-397B (reasoning),both
p_113,no,Qwen-3.5-397B (reasoning),both
p_110,no,Qwen-3.5-397B (reasoning),both
p_114,no,Qwen-3.5-397B (reasoning),both
p_115,no,Qwen-3.5-397B (reasoning),both
p_22,no,Qwen-3.5-397B (reasoning),both
p_12,no,Qwen-3.5-397B (reasoning),both
p_20,no,Qwen-3.5-397B (reasoning),both
p_25,no,Qwen-3.5-397B (reasoning),both
p_26,no,Qwen-3.5-397B (reasoning),both
p_3,no,Qwen-3.5-397B (reasoning),both
p_21,no,Qwen-3.5-397B (reasoning),both
p_41,no,Qwen-3.5-397B (reasoning),both
p_37,no,Qwen-3.5-397B (reasoning),both
jacob_4.7,no,Qwen-3.5-397B (reasoning),both
p_4,no,Qwen-3.5-397B (reasoning),both
p_57,no,Qwen-3.5-397B (reasoning),both
p_55,no,Qwen-3.5-397B (reasoning),both
p_5,no,Qwen-3.5-397B (reasoning),both
p_56,no,Qwen-3.5-397B (reasoning),both
p_7,no,Qwen-3.5-397B (reasoning),both
p_96,no,Qwen-3.5-397B (reasoning),both
p_70,no,Qwen-3.5-397B (reasoning),both
p_6,no,Qwen-3.5-397B (reasoning),both
turner_1,no,Qwen-3.5-397B (reasoning),both
snp_9,no,Qwen-3.5-397B (reasoning),both
turner_2,no,Qwen-3.5-397B (reasoning),both
p_73,no,Qwen-3.5-397B (reasoning),both
p_102,no,Qwen-3.5-397B (reasoning),both
air_89,yes,Qwen-3.5-397B (reasoning),both
2.14,no,Qwen-3.5-397B (reasoning),both
holton_2,no,Qwen-3.5-397B (reasoning),both
holton_53,no,Qwen-3.5-397B (reasoning),both
air_148,no,Qwen-3.5-397B (reasoning),both
air_137,no,Qwen-3.5-397B (reasoning),both
air_143,no,Qwen-3.5-397B (reasoning),both
air_165,no,Qwen-3.5-397B (reasoning),both
air_229,no,Qwen-3.5-397B (reasoning),both
air_206,no,Qwen-3.5-397B (reasoning),both
air_231,yes,Qwen-3.5-397B (reasoning),both
air_306,no,Qwen-3.5-397B (reasoning),both
air_105,no,Qwen-3.5-397B (reasoning),both
air_322,no,Qwen-3.5-397B (reasoning),both
air_351,no,Qwen-3.5-397B (reasoning),both
air_334,no,Qwen-3.5-397B (reasoning),both
air_342,no,Qwen-3.5-397B (reasoning),both
air_408,no,Qwen-3.5-397B (reasoning),both
dn_13.4,no,Qwen-3.5-397B (reasoning),both
dn_15.18,no,Qwen-3.5-397B (reasoning),both
air_361,no,Qwen-3.5-397B (reasoning),both
air_269,no,Qwen-3.5-397B (reasoning),both
fp_11.2,no,Qwen-3.5-397B (reasoning),both
holton_10,no,Qwen-3.5-397B (reasoning),both
holton_13,no,Qwen-3.5-397B (reasoning),both
jacob_4.8,yes,Qwen-3.5-397B (reasoning),both
jacobson_2.14,no,Qwen-3.5-397B (reasoning),both
p_124,no,Qwen-3.5-397B (reasoning),both
p_93,no,Qwen-3.5-397B (reasoning),both
jacobson_4.6,no,Qwen-3.5-397B (reasoning),both
jacobson_5.2,no,Qwen-3.5-397B (reasoning),both
air_108,no,Qwen-3.5-397B (reasoning),both
air_126,no,Qwen-3.5-397B (reasoning),both
air_238,no,Qwen-3.5-397B (reasoning),both
snp_64,no,Qwen-3.5-397B (reasoning),both
dn_14.10,no,Qwen-3.5-397B (reasoning),both
jacobson_14.1,no,Qwen-3.5-397B (reasoning),neither
11.1,no,Qwen-3.5-397B,both
4.3,no,Qwen-3.5-397B,both
6.1.4,no,Qwen-3.5-397B,both
7.4,no,Qwen-3.5-397B,both
air_63,no,Qwen-3.5-397B,both
air_71,no,Qwen-3.5-397B,both
air_72,no,Qwen-3.5-397B,both
air_88,no,Qwen-3.5-397B,both
air_91,no,Qwen-3.5-397B,both
air_92,no,Qwen-3.5-397B,both
air_98,no,Qwen-3.5-397B,both
air_103,no,Qwen-3.5-397B,both
air_106,no,Qwen-3.5-397B,both
air_104,no,Qwen-3.5-397B,both
air_123,no,Qwen-3.5-397B,both
air_119,no,Qwen-3.5-397B,both
air_122,no,Qwen-3.5-397B,both
air_124,no,Qwen-3.5-397B,both
air_130,no,Qwen-3.5-397B,both
air_138,no,Qwen-3.5-397B,both
air_139,no,Qwen-3.5-397B,both
air_145,no,Qwen-3.5-397B,both
air_146,no,Qwen-3.5-397B,both
air_149,no,Qwen-3.5-397B,neither
air_154,no,Qwen-3.5-397B,both
air_159,no,Qwen-3.5-397B,both
air_167,no,Qwen-3.5-397B,neither
air_168,no,Qwen-3.5-397B,both
air_172,no,Qwen-3.5-397B,both
air_173,no,Qwen-3.5-397B,both
air_178,no,Qwen-3.5-397B,both
air_182,no,Qwen-3.5-397B,both
air_198,no,Qwen-3.5-397B,both
air_201,no,Qwen-3.5-397B,both
air_203,no,Qwen-3.5-397B,both
air_205,no,Qwen-3.5-397B,both
air_212,no,Qwen-3.5-397B,both
air_213,no,Qwen-3.5-397B,both
air_214,no,Qwen-3.5-397B,both
air_228,no,Qwen-3.5-397B,both
air_235,no,Qwen-3.5-397B,both
air_236,no,Qwen-3.5-397B,both
air_239,no,Qwen-3.5-397B,both
air_246,no,Qwen-3.5-397B,both
air_248,no,Qwen-3.5-397B,neither
air_243,no,Qwen-3.5-397B,both
air_251,no,Qwen-3.5-397B,both
air_250,no,Qwen-3.5-397B,both
air_252,no,Qwen-3.5-397B,both
air_256,no,Qwen-3.5-397B,both
air_273,no,Qwen-3.5-397B,both
air_282,no,Qwen-3.5-397B,both
air_284,no,Qwen-3.5-397B,both
air_285,no,Qwen-3.5-397B,both
air_289,no,Qwen-3.5-397B,both
air_292,no,Qwen-3.5-397B,both
air_296,no,Qwen-3.5-397B,both
air_300,no,Qwen-3.5-397B,both
air_301,no,Qwen-3.5-397B,both
air_305,no,Qwen-3.5-397B,both
air_315,no,Qwen-3.5-397B,both
air_314,no,Qwen-3.5-397B,both
air_318,no,Qwen-3.5-397B,both
air_320,no,Qwen-3.5-397B,both
air_321,no,Qwen-3.5-397B,both
air_323,no,Qwen-3.5-397B,both
air_326,no,Qwen-3.5-397B,both
air_328,no,Qwen-3.5-397B,both
air_335,no,Qwen-3.5-397B,both
air_346,no,Qwen-3.5-397B,neither
air_355,no,Qwen-3.5-397B,both
air_368,no,Qwen-3.5-397B,both
air_371,no,Qwen-3.5-397B,both
air_363,no,Qwen-3.5-397B,both
air_369,no,Qwen-3.5-397B,neither
air_382,no,Qwen-3.5-397B,both
air_405,no,Qwen-3.5-397B,both
p_0,no,Qwen-3.5-397B,both
p_10,no,Qwen-3.5-397B,both
p_11,no,Qwen-3.5-397B,both
2.4,no,Qwen-3.5-397B,both
2.3,no,Qwen-3.5-397B,both
2.7,no,Qwen-3.5-397B,both
2.13,no,Qwen-3.5-397B,both
2.15,no,Qwen-3.5-397B,both
5.2,no,Qwen-3.5-397B,both
5.7,no,Qwen-3.5-397B,both
